18/09/2019 19:30,95004,540.08,52.99,29.16,H
18/09/2019 19:30,95002.77,540.19,52.96,29.16,H
18/09/2019 19:30,95004.84,540.01,52.95,29.16,H
18/09/2019 19:30,95002.09,540.25,52.95,29.17,H
18/09/2019 19:30,95003.33,540.14,52.97,29.17,H
18/09/2019 19:30,95003.78,540.1,52.98,29.17,H
18/09/2019 19:31,95003.78,540.1,53.01,29.17,H
18/09/2019 19:31,95003.05,540.16,53.03,29.18,H
18/09/2019 19:31,94999.8,540.45,53.02,29.18,H
18/09/2019 19:31,95004.78,540.01,53.02,29.18,H
18/09/2019 19:31,95005.52,539.95,53.01,29.18,H
18/09/2019 19:31,95006.07,539.9,52.99,29.19,H
18/09/2019 19:31,95003.72,540.11,52.99,29.19,H
18/09/2019 19:31,95004.22,540.06,52.95,29.19,H
18/09/2019 19:31,95007.19,539.8,52.91,29.18,H
18/09/2019 19:31,95005.17,539.98,52.9,29.18,H
18/09/2019 19:31,95005.23,539.97,52.89,29.19,H
18/09/2019 19:31,95005.12,539.98,52.89,29.18,H
18/09/2019 19:31,95005.96,539.91,52.9,29.18,H
18/09/2019 19:31,95006.58,539.85,52.93,29.18,H
18/09/2019 19:31,95005.34,539.96,52.95,29.18,H
18/09/2019 19:31,95006.41,539.87,52.96,29.18,H
18/09/2019 19:31,95010.73,539.49,52.96,29.18,H
18/09/2019 19:31,95006.75,539.84,52.99,29.19,H
18/09/2019 19:31,95008.14,539.72,52.99,29.19,H
18/09/2019 19:31,95004.55,540.03,52.99,29.19,H
18/09/2019 19:31,95006.06,539.9,52.97,29.2,H
18/09/2019 19:31,95002.62,540.2,52.99,29.21,H
18/09/2019 19:31,94999.37,540.49,53.15,29.2,H
18/09/2019 19:31,95000.99,540.34,53.37,29.21,H
18/09/2019 19:31,94998.91,540.53,54.18,29.21,H
18/09/2019 19:31,94999.4,540.52,54.02,29.2,H
18/09/2019 19:31,94999.03,540.52,54.39,29.21,H
18/09/2019 19:31,94999.53,540.47,54.91,29.23,H
18/09/2019 19:31,94998.18,540.59,55.59,29.24,H
18/09/2019 19:31,95001.14,540.33,55.77,29.25,H
18/09/2019 19:31,94998.93,540.53,55.73,29.26,H
18/09/2019 19:31,94998.53,540.56,55.63,29.27,H
18/09/2019 19:31,95001.11,540.33,55.69,29.28,H
18/09/2019 19:31,95000.87,540.36,55.69,29.3,H
18/09/2019 19:31,95002.78,540.19,55.65,29.31,H
18/09/2019 19:31,95000.03,540.43,55.42,29.31,H
18/09/2019 19:31,95000.98,540.35,55.3,29.32,H
18/09/2019 19:31,94999.86,540.44,55.4,29.33,H
18/09/2019 19:31,95002.55,540.21,56.26,29.35,H
18/09/2019 19:31,94999.02,540.52,56.57,29.35,H
18/09/2019 19:31,95003.05,540.16,55.79,29.35,H
18/09/2019 19:31,95000.93,540.35,55.29,29.31,H
18/09/2019 19:31,94999.59,540.47,55.01,29.29,H
18/09/2019 19:31,95002.17,540.24,55.15,29.29,H
18/09/2019 19:31,95001.84,540.27,55.69,29.28,H
18/09/2019 19:31,94997.02,540.69,56.94,29.27,H
18/09/2019 19:31,95001.28,540.32,57.8,29.27,H
18/09/2019 19:31,95002.45,540.22,58.3,29.28,H
18/09/2019 19:31,95004.02,540.08,58.35,29.29,H
18/09/2019 19:31,95001.89,540.27,58.43,29.3,H
18/09/2019 19:31,95004.6,540.03,58.53,29.31,H
18/09/2019 19:31,95004.91,540,58.58,29.32,H
18/09/2019 19:31,95003.78,540.1,58.54,29.32,H
18/09/2019 19:31,95003.67,540.11,58.51,29.32,H
18/09/2019 19:31,95000.81,540.36,58.57,29.32,H
18/09/2019 19:31,95006.45,539.87,58.6,29.31,H
18/09/2019 19:31,95003.51,540.12,58.65,29.31,H
18/09/2019 19:31,95001.77,540.28,58.67,29.31,H
18/09/2019 19:31,95002.97,540.17,58.65,29.32,H
18/09/2019 19:31,95004.09,540.07,58.75,29.31,H
18/09/2019 19:32,95004.24,540.06,58.91,29.3,H
18/09/2019 19:32,95003.91,540.09,59.01,29.29,H
18/09/2019 19:32,95001.95,540.26,59.1,29.29,H
18/09/2019 19:32,95002,540.26,59.19,29.29,H
18/09/2019 19:32,95001.44,540.31,59.25,29.3,H
18/09/2019 19:32,95003.06,540.16,59.21,29.31,H
18/09/2019 19:32,95000.87,540.36,59.24,29.32,H
18/09/2019 19:32,95003.17,540.15,59.3,29.32,H
18/09/2019 19:32,95001.27,540.32,59.36,29.32,H
18/09/2019 19:32,95003.23,540.15,59.39,29.33,H
18/09/2019 19:32,95000.31,540.4,59.44,29.33,H
18/09/2019 19:32,95003.16,540.07,59.48,29.33,H
18/09/2019 19:32,95002.27,540.23,59.44,29.34,H
18/09/2019 19:32,95002.27,540.23,59.43,29.34,H
18/09/2019 19:32,95006.13,539.89,59.42,29.35,H
18/09/2019 19:32,95003.27,540.15,59.39,29.35,H
18/09/2019 19:32,94999.91,540.44,59.32,29.35,H
18/09/2019 19:32,95001.48,540.3,59.28,29.36,H
18/09/2019 19:32,95005.12,539.98,59.24,29.36,H
18/09/2019 19:32,95004.05,540.08,59.21,29.37,H
18/09/2019 19:32,95004.78,540.01,59.2,29.37,H
18/09/2019 19:32,95003.63,540.11,59.2,29.37,H
18/09/2019 19:32,95003.17,540.15,59.21,29.37,H
18/09/2019 19:32,95001.89,540.27,59.22,29.38,H
18/09/2019 19:32,95000.77,540.36,59.21,29.39,H
18/09/2019 19:32,95000.2,540.41,59.2,29.39,H
18/09/2019 19:32,95001.48,540.3,59.21,29.4,H
18/09/2019 19:32,95001.99,540.26,59.2,29.4,H
18/09/2019 19:32,95000.25,540.41,59.17,29.41,H
18/09/2019 19:32,94999.52,540.47,59.17,29.41,H
18/09/2019 19:32,95003.89,540.09,59.18,29.42,H
18/09/2019 19:32,95001.28,540.32,59.17,29.43,H
18/09/2019 19:32,95000.83,540.36,59.18,29.43,H
18/09/2019 19:32,94999.88,540.44,59.18,29.43,H
18/09/2019 19:32,95001.72,540.28,59.16,29.44,H
18/09/2019 19:32,95000.55,540.38,59.17,29.45,H
18/09/2019 19:32,95001.55,540.3,59.18,29.45,H
18/09/2019 19:32,94997.29,540.67,59.19,29.45,H
18/09/2019 19:32,94999.25,540.5,59.19,29.46,H
18/09/2019 19:32,95000.98,540.35,59.2,29.47,H
18/09/2019 19:32,95002.22,540.24,59.21,29.48,H
18/09/2019 19:32,95003.89,540.09,59.23,29.48,H
18/09/2019 19:32,95002.1,540.25,59.21,29.48,H
18/09/2019 19:32,94999.94,540.44,59.24,29.48,H
18/09/2019 19:32,95000.05,540.43,59.21,29.49,H
18/09/2019 19:32,95000.72,540.37,59.21,29.49,H
18/09/2019 19:32,94999.94,540.44,59.24,29.49,H
18/09/2019 19:32,95000.05,540.43,59.23,29.49,H
18/09/2019 19:32,95000.33,540.4,59.22,29.5,H
